full_jibun_addr,station,distance_km
부산광역시 연산동 1331-19,시청,0.23709996639790942
부산광역시 연산동 1279-24,연산,0.2302936378983141
부산광역시 연산동 1645-2,시청,0.36813037148496297
부산광역시 연산동 2140-4,배산,0.4184174817743788
부산광역시 연산동 1849-6,배산,0.3866076178873652
부산광역시 연산동 603-7,연산,0.29460694489879696
부산광역시 거제동 815-49,거제해맞이,0.2608574363572148
부산광역시 거제동 584,거제해맞이,0.3095668767730216
부산광역시 거제동 491-14,거제해맞이,0.3635529461431257
부산광역시 연산동 1492-42,시청,0.364346190846772
부산광역시 연산동 1604-6,시청,0.3371535025030473
부산광역시 연산동 1646-33,시청,0.41878764252863204
부산광역시 연산동 1289-20,연산,0.3575138543899962
부산광역시 연산동 1255-7,연산,0.27082692627127214
부산광역시 연산동 1293-2,연산,0.3538717437860205
부산광역시 연산동 1279-13,연산,0.23995563757232288
부산광역시 연산동 1405-16,연산,0.48696691507870243
부산광역시 연산동 578-21,연산,0.4980949157098922
부산광역시 연산동 1310-19,시청,0.3329453532807444
부산광역시 연산동 1480-12,시청,0.4672252079457782
부산광역시 거제동 676-108,거제해맞이,0.4059308041515362
부산광역시 연산동 1386-11,연산,0.4259566550495122
부산광역시 연산동 1386-11,시청,0.44914918325517195
부산광역시 연산동 1293-11,연산,0.3469803877458725
부산광역시 연산동 1873-85,배산,0.3540465539661251
부산광역시 연산동 793-6,시청,0.392191507781542
부산광역시 연산동 1873-70,배산,0.4117178541882031
부산광역시 연산동 705-36,연산,0.374071999986806
부산광역시 연산동 705-36,시청,0.4886494101365073
부산광역시 연산동 1310-10,연산,0.45050921740070476
부산광역시 연산동 1310-10,시청,0.4162339693126171
부산광역시 연산동 585-7,연산,0.45676877076406547
부산광역시 연산동 1829-11,배산,0.2919633471359904
부산광역시 연산동 1386-4,연산,0.43527928679751343
부산광역시 연산동 1386-4,시청,0.44789967861053903
부산광역시 거제동 676-145,거제해맞이,0.3997948165470273
부산광역시 거제동 730-2,거제해맞이,0.4773120230687646
부산광역시 거제동 728-1,거제해맞이,0.4526180841004962
부산광역시 연산동 588-1,연산,0.3715728390469005
부산광역시 연산동 1384-3,연산,0.30731995114635785
부산광역시 연산동 1288-7,연산,0.29549082792986137
부산광역시 거제동 491-2,거제해맞이,0.4070580301258996
부산광역시 연산동 1299-6,연산,0.43648191248439533
부산광역시 연산동 1310-13,연산,0.4728708373447015
부산광역시 연산동 1310-13,시청,0.40943252343341113
부산광역시 연산동 1405-3,연산,0.466791949200532
부산광역시 연산동 1405-3,시청,0.4837252294127125
부산광역시 연산동 1123-5,연산,0.3447965321327025
부산광역시 연산동 1123-5,거제,0.4897187099550856
부산광역시 연산동 704-6,연산,0.4167293285752676
부산광역시 연산동 704-6,시청,0.46547869122470326
부산광역시 연산동 1386-15,연산,0.42180464411170066
부산광역시 연산동 1386-15,시청,0.43700604712410435
부산광역시 거제동 681-24,거제해맞이,0.21283928826500123
부산광역시 연산동 862,시청,0.3627781550246336
부산광역시 거제동 1088-5,거제,0.4626785452278428
부산광역시 거제동 1088-5,종합운동장,0.16505005824663105
부산광역시 거제동 815-92,거제해맞이,0.1817819543998816
부산광역시 연산동 1310-87,시청,0.2693630738133847
부산광역시 연산동 1495-22,시청,0.4068208627388893
부산광역시 연산동 1268-8,시청,0.48387776415067174
부산광역시 연산동 1259-25,연산,0.30623547912224186
부산광역시 거제동 1470-13,교대,0.3233965498161209
부산광역시 거제동 1470-12,교대,0.32059046282624454
부산광역시 연산동 1836-19,배산,0.2936696841457475
부산광역시 연산동 1293-10,연산,0.3399330276815508
부산광역시 연산동 1829-3,배산,0.2513100401922147
부산광역시 연산동 1405-26,연산,0.45817102790184194
부산광역시 연산동 1495-3,시청,0.39736037722140927
부산광역시 연산동 1405-2,연산,0.450514234449415
부산광역시 연산동 1405-2,시청,0.4709618733754185
부산광역시 거제동 676-23,거제해맞이,0.2701673783447307
부산광역시 거제동 676-329,거제해맞이,0.333871006036427
부산광역시 연산동 1288-27,연산,0.26489974768354857
부산광역시 연산동 1480-7,시청,0.46467756661891846
부산광역시 연산동 1495-4,시청,0.3723397182539845
부산광역시 연산동 705-21,연산,0.3595680626528609
부산광역시 거제동 453-3,거제해맞이,0.425569059469596
부산광역시 연산동 1498-2,시청,0.4287831138540647
부산광역시 연산동 668-5,물만골,0.2667779806208877
부산광역시 연산동 1259-26,연산,0.29525516322997375
부산광역시 연산동 1293-18,연산,0.35776031557774485
부산광역시 연산동 1480-14,시청,0.47446967665170964
부산광역시 연산동 1480-8,시청,0.43955224707822854
부산광역시 거제동 676-40,거제해맞이,0.20069778526877088
부산광역시 거제동 242-23,교대,0.23909529465827248
부산광역시 거제동 1470-11,교대,0.3195987254834442
부산광역시 연산동 1495-13,시청,0.36195162168051104
부산광역시 연산동 655-36,물만골,0.39416253417895486
부산광역시 연산동 1299-8,연산,0.4243959218997829
부산광역시 연산동 산176-13,물만골,0.4468954085863105
부산광역시 거제동 18-3,거제,0.15615981270225304
부산광역시 연산동 1837-5,배산,0.3525930050677215
부산광역시 연산동 1480-35,시청,0.4054910703173358
부산광역시 연산동 1481-2,연산,0.45529529316887374
부산광역시 연산동 1481-2,시청,0.3999274992694857
부산광역시 연산동 859-4,시청,0.43734353252977787
부산광역시 연산동 784-44,물만골,0.09097574119616054
부산광역시 거제동 212-1,교대,0.4879341643294378
부산광역시 연산동 1299-9,연산,0.44870474410757066
부산광역시 거제동 934,종합운동장,0.42273101932476337
부산광역시 연산동 1293-6,연산,0.3910632514565785
부산광역시 연산동 1293-16,연산,0.37280538863900997
부산광역시 연산동 1825-2,배산,0.28907470143752223
부산광역시 연산동 1480-9,시청,0.45593444290454366
부산광역시 거제동 572-20,거제해맞이,0.3430948093231451
부산광역시 연산동 1386-25,연산,0.450650329161567
부산광역시 연산동 1386-25,시청,0.45354243907893355
부산광역시 연산동 706-2,연산,0.30614020707092243
부산광역시 연산동 1289-8,연산,0.33573455744217046
부산광역시 연산동 1299-7,연산,0.4132563764987427
부산광역시 연산동 1332-10,시청,0.3149885281649944
부산광역시 거제동 934-2,종합운동장,0.43627107713708435
부산광역시 연산동 1289-32,연산,0.35148279761560997
부산광역시 연산동 1995-3,배산,0.24724823877914037
부산광역시 연산동 1293-3,연산,0.38271426149747867
부산광역시 연산동 1122-3,연산,0.490982065489645
부산광역시 연산동 1122-3,거제,0.4901641244088727
부산광역시 연산동 1262-8,시청,0.45002086269375513
부산광역시 거제동 676-27,거제해맞이,0.17761660820654832
부산광역시 연산동 1293-1,연산,0.3300552966797542
부산광역시 연산동 1261-19,시청,0.4782057123596896
부산광역시 거제동 1506,거제,0.353511071598826
부산광역시 거제동 1510,종합운동장,0.08435037321328875
부산광역시 연산동 1310-15,연산,0.47707131035333655
부산광역시 연산동 1310-15,시청,0.38827218237185523
부산광역시 연산동 1481-13,연산,0.4814167361169674
부산광역시 연산동 1481-13,시청,0.4199948857569173
부산광역시 거제동 566-6,거제해맞이,0.3919139602643577
부산광역시 연산동 2141-5,배산,0.44085645038940374
부산광역시 연산동 790-5,시청,0.4806483370078973
부산광역시 연산동 790-5,물만골,0.46374850878325335
부산광역시 연산동 784-1,물만골,0.11046623564940974
부산광역시 연산동 1481-8,연산,0.4648340712221278
부산광역시 연산동 1481-8,시청,0.42088101267811345
부산광역시 연산동 2123-31,배산,0.11697012269597927
부산광역시 연산동 1359-7,시청,0.17415762422316913
부산광역시 거제동 114-9,교대,0.1869019640418387
부산광역시 연산동 711-10,연산,0.3576737837750401
부산광역시 연산동 1481-9,연산,0.49066369617371536
부산광역시 연산동 1481-9,시청,0.3934117344240848
부산광역시 연산동 1310-29,시청,0.3655637735544303
부산광역시 연산동 1289-1,연산,0.29561593002703374
부산광역시 연산동 704-13,연산,0.4133625030971902
부산광역시 연산동 704-13,시청,0.4505934739698168
부산광역시 연산동 1345-12,연산,0.40089337539650854
부산광역시 연산동 1345-12,시청,0.4428380841409392
부산광역시 연산동 1492-3,시청,0.328010129043701
부산광역시 거제동 676-15,거제해맞이,0.2548966099345278
부산광역시 연산동 705-9,연산,0.36773028293702187
부산광역시 연산동 2298,물만골,0.33103262121596994
부산광역시 연산동 2121-2,배산,0.07510809963380397
부산광역시 연산동 1492-2,시청,0.3496766144098276
부산광역시 연산동 1299-32,연산,0.40750274610343334
부산광역시 연산동 2121-12,배산,0.03868348292786333
부산광역시 거제동 1515,교대,0.3039702966548309
부산광역시 연산동 1345-8,연산,0.4208257658622331
부산광역시 연산동 1345-8,시청,0.4224503672730766
부산광역시 연산동 1343-24,시청,0.3314033001712957
부산광역시 거제동 199-1,종합운동장,0.40286919446154246
부산광역시 연산동 1502-18,시청,0.2970977497157949
부산광역시 연산동 1288-1,연산,0.23903829806191643
부산광역시 연산동 708-8,연산,0.2565056734404004
부산광역시 연산동 1289-12,연산,0.3108110124357968
부산광역시 연산동 1259-2,연산,0.2659711356645537
부산광역시 연산동 1357-4,시청,0.26356422333046325
부산광역시 연산동 705-2,연산,0.3516260104054842
부산광역시 연산동 1481-51,시청,0.4049587243951082
부산광역시 거제동 600,시청,0.48702886604813994
부산광역시 거제동 600,거제해맞이,0.22447787019662685
부산광역시 거제동 576-12,거제해맞이,0.2457428552836829
부산광역시 거제동 593-5,거제해맞이,0.1489688150171918
부산광역시 연산동 1259-12,연산,0.3029909946928351
부산광역시 연산동 867-2,시청,0.2406827448760136
부산광역시 거제동 589-11,거제해맞이,0.21585471728752514
부산광역시 연산동 588-5,연산,0.37917370617970136
부산광역시 망미동 834-3,배산,0.286266957423794
부산광역시 망미동 979-72,배산,0.4633923877581116
부산광역시 망미동 693-1,망미,0.23708862161685468
부산광역시 수영동 541,민락,0.12726616784599268
부산광역시 민락동 129-3,수영,0.3333985577979288
부산광역시 민락동 129-3,민락,0.3218638257107577
부산광역시 민락동 542,민락,0.30126553820128293
부산광역시 광안동 93-3,수영,0.445708259794185
부산광역시 광안동 93-3,민락,0.4645619257205609
부산광역시 광안동 119-2,광안,0.2914325899159411
부산광역시 광안동 473-2,광안,0.14822404661022784
부산광역시 광안동 734-2,광안,0.2694661330649138
부산광역시 광안동 182-4,금련산,0.3172606763136999
부산광역시 광안동 184-8,금련산,0.2905176315636549
부산광역시 광안동 1254,금련산,0.46959158056725575
부산광역시 광안동 1254,광안,0.46612233724116325
부산광역시 광안동 745-2,광안,0.13660288339741633
부산광역시 광안동 172-1,광안,0.49629135420528137
부산광역시 광안동 1069-3,수영,0.20890014101947793
부산광역시 광안동 744-32,광안,0.10330314626013905
부산광역시 광안동 1255-1,광안,0.38218589891290694
부산광역시 광안동 116-5,수영,0.4135807945659064
부산광역시 광안동 165-14,광안,0.3650781146947151
부산광역시 광안동 1078-1,수영,0.12772176686582717
부산광역시 광안동 97-8,수영,0.24991554792806667
부산광역시 광안동 116-26,수영,0.4610555047590045
부산광역시 광안동 498-3,수영,0.4676130762867035
부산광역시 광안동 140-18,광안,0.23211543017531075
부산광역시 광안동 1254-5,금련산,0.46959158056725575
부산광역시 광안동 1254-5,광안,0.46612233724116325
부산광역시 광안동 139-16,광안,0.20863073609460028
부산광역시 광안동 1258-6,금련산,0.42481840539193166
부산광역시 광안동 740-5,광안,0.1486690596168104
부산광역시 광안동 116-2,수영,0.4715808418721861
부산광역시 광안동 742-2,광안,0.16146302644569072
부산광역시 광안동 1077-30,수영,0.10842887904979535
부산광역시 광안동 378-6,금련산,0.4465724260233757
부산광역시 광안동 378-6,광안,0.43079622259815065
부산광역시 남천동 27-3,남천,0.47579903687099967
부산광역시 남천동 27-3,금련산,0.4678191554519956
부산광역시 남천동 490,남천,0.3564256918979522
부산광역시 남천동 171,남천,0.35793681424164975
부산광역시 남천동 556-3,남천,0.4386514015586227
부산광역시 남천동 3-11,금련산,0.36822171722214697
부산광역시 남천동 556-4,남천,0.45162458188586974
부산광역시 남천동 3-5,금련산,0.39896733154938413
부산광역시 망미동 962-6,배산,0.1989350358637079
부산광역시 수영동 432-1,민락,0.3674492197368701
부산광역시 수영동 50-3,수영,0.4467939351305804
부산광역시 광안동 139-1,광안,0.21048303055799775
부산광역시 광안동 1059-22,수영,0.4484271861065977
부산광역시 광안동 1059-22,망미,0.3915647145324092
부산광역시 광안동 120-90,광안,0.266437225638055
부산광역시 남천동 41-2,금련산,0.09092174985339327
부산광역시 남천동 21-9,남천,0.264722452853539
부산광역시 남천동 3-15,금련산,0.398593556143323
부산광역시 남천동 80-3,남천,0.2804516683712848
부산광역시 남천동 255,남천,0.2010431922470343
부산광역시 망미동 970,배산,0.2925956848838154
부산광역시 수영동 456-17,수영,0.49554405597104856
부산광역시 수영동 456-17,망미,0.3725153889657732
부산광역시 광안동 135-4,광안,0.4478065906885753
부산광역시 광안동 645-1,광안,0.3684131737757234
부산광역시 광안동 739-5,광안,0.1797185569552121
부산광역시 광안동 168-3,금련산,0.4247020583655638
부산광역시 광안동 168-3,광안,0.45176162710573564
부산광역시 광안동 379-38,금련산,0.47452213248789954
부산광역시 광안동 379-38,광안,0.40739052093695605
부산광역시 광안동 140-10,광안,0.26200283117702117
부산광역시 광안동 1063-26,수영,0.3060567892536872
부산광역시 광안동 170-4,금련산,0.49603319705158627
부산광역시 광안동 536-142,광안,0.33403575389820017
부산광역시 광안동 100-9,수영,0.3014238412628023
부산광역시 광안동 1073-2,수영,0.10738470540945587
부산광역시 광안동 1077-7,수영,0.04668537596961014
부산광역시 광안동 179-8,금련산,0.3191468669802803
부산광역시 광안동 951-4,수영,0.48834127252992143
부산광역시 남천동 486-3,남천,0.2198859185676919
부산광역시 남천동 47-1,금련산,0.13025217458869867
부산광역시 망미동 795-11,망미,0.2686650120522933
부산광역시 수영동 457-2,망미,0.3081334971721056
부산광역시 수영동 456-10,수영,0.43167147078029433
부산광역시 수영동 456-10,망미,0.4385302097858687
부산광역시 광안동 177-6,금련산,0.4456344643300574
부산광역시 광안동 736-1,광안,0.23206542468178745
부산광역시 광안동 490-9,수영,0.44995751194763106
부산광역시 광안동 536-137,광안,0.3761276614171805
부산광역시 광안동 99-5,수영,0.31909642903422797
부산광역시 광안동 471-5,광안,0.389047072356225
부산광역시 광안동 491-3,광안,0.4014740518354255
부산광역시 광안동 498-8,수영,0.4619873167398684
부산광역시 광안동 751-30,광안,0.11567629335835906
부산광역시 남천동 31-2,금련산,0.2811977407092842
부산광역시 남천동 49-8,금련산,0.22622122945323442
부산광역시 남천동 52-1,금련산,0.3293732595960421
부산광역시 광안동 776-11,금련산,0.32314689091296706
부산광역시 광안동 202-1,금련산,0.34115204133940785
부산광역시 광안동 733-3,광안,0.3637785405729916
부산광역시 광안동 776-9,금련산,0.3394195493430642
부산광역시 광안동 565-12,광안,0.20542136805235156
부산광역시 광안동 143-1,광안,0.06635914423616013
부산광역시 남천동 70-7,남천,0.24764900018206557
부산광역시 남천동 51-20,금련산,0.4092745491999908
부산광역시 민락동 144-3,수영,0.479978694226993
부산광역시 민락동 144-3,민락,0.3302043667641495
부산광역시 광안동 536-143,광안,0.31522132407295084
부산광역시 광안동 153-41,광안,0.47187002111083765
부산광역시 광안동 755-19,광안,0.26581291434873966
부산광역시 광안동 1078-2,수영,0.1307748247086339
부산광역시 광안동 120-296,광안,0.36138088398750373
부산광역시 광안동 149-9,광안,0.3040334228172181
부산광역시 광안동 569-6,광안,0.41763022043040704
부산광역시 광안동 373,금련산,0.33647486372593516
부산광역시 광안동 1025-6,망미,0.20926292309961544
부산광역시 남천동 74-18,남천,0.046493923263308944
부산광역시 광안동 775-3,광안,0.3023126165995212
부산광역시 광안동 148-3,광안,0.25500086737190597
부산광역시 광안동 774-13,광안,0.254013023215596
부산광역시 광안동 774-12,광안,0.24074365495252334
부산광역시 남천동 227-2,남천,0.17611388717797383
부산광역시 남천동 19-10,남천,0.07067556112013805
부산광역시 광안동 735-1,광안,0.21243260361160252
부산광역시 남천동 44-10,금련산,0.17564807677805216
부산광역시 광안동 776-21,금련산,0.28507629072656865
부산광역시 광안동 99-28,수영,0.3633825382011637
부산광역시 광안동 165-10,금련산,0.4767263219253584
부산광역시 광안동 165-10,광안,0.4107215590309682
부산광역시 광안동 536-138,광안,0.35321660145680245
부산광역시 광안동 167-57,금련산,0.48251991949404566
부산광역시 광안동 167-57,광안,0.42778502342016034
부산광역시 광안동 741-15,광안,0.07564764348899393
부산광역시 광안동 536-133,광안,0.4822303368186655
부산광역시 광안동 736-14,광안,0.3106806690766554
부산광역시 광안동 98-8,수영,0.224212725902194
부산광역시 광안동 141-2,광안,0.22640544024225454
부산광역시 광안동 185-6,금련산,0.23660349756892068
부산광역시 남천동 151,남천,0.4205609974960757
부산광역시 남천동 44-8,금련산,0.1701826744285207
부산광역시 광안동 736-2,광안,0.25601229734068526
부산광역시 광안동 1078-3,수영,0.1501621681909389
부산광역시 광안동 184-1,금련산,0.2945505757347027
부산광역시 광안동 1077-17,수영,0.06738593140309808
부산광역시 광안동 569-1,광안,0.4248154421393999
부산광역시 광안동 1078-12,수영,0.13546618986383327
부산광역시 광안동 775-4,광안,0.32585142578263443
부산광역시 망미동 426-1,망미,0.116809049303972
부산광역시 광안동 1274-1,금련산,0.34165642135153146
부산광역시 광안동 90-66,수영,0.21688659300760815
부산광역시 광안동 90-66,민락,0.4993901408451606
부산광역시 남천동 44-18,금련산,0.1387693139790533
부산광역시 광안동 91-7,수영,0.248726941053889
부산광역시 광안동 91-7,민락,0.4998847206755911
부산광역시 광안동 139-15,광안,0.180732535696319
부산광역시 남천동 30-18,금련산,0.21917376678195974
부산광역시 광안동 95-5,수영,0.39333829557972055
부산광역시 광안동 181-7,금련산,0.22785924491763954
부산광역시 남천동 77-7,남천,0.10439631832016685
부산광역시 남천동 39-7,금련산,0.3419854658228027
부산광역시 광안동 490-8,수영,0.4481481984946731
부산광역시 광안동 137-1,광안,0.31174401957090614
부산광역시 광안동 180-4,금련산,0.30763636193946725
부산광역시 광안동 755-16,광안,0.24113278061936227
부산광역시 남천동 19-34,남천,0.08461727661909525
부산광역시 남천동 46-5,금련산,0.20074975066358583
부산광역시 광안동 168-12,금련산,0.423924860067448
부산광역시 광안동 168-12,광안,0.4621313076142961
부산광역시 남천동 23-3,남천,0.15312262471501376
부산광역시 망미동 823-1,배산,0.49310202785082374
부산광역시 광안동 744-2,광안,0.043748149122006454
부산광역시 광안동 91-2,수영,0.240730331221611
부산광역시 광안동 91-2,민락,0.4863025991494974
부산광역시 광안동 777-1,금련산,0.35421627362231006
부산광역시 수영동 453-17,수영,0.4186485408071976
부산광역시 수영동 453-17,망미,0.48978999886064817
부산광역시 남천동 51-17,금련산,0.37802969766254724
부산광역시 광안동 1055-22,수영,0.36463210322060763
부산광역시 광안동 734-3,광안,0.2642541537608403
부산광역시 광안동 184-12,금련산,0.2829389771623222
부산광역시 광안동 1278-5,금련산,0.16429312475829885
부산광역시 수영동 451-3,수영,0.38356659064219933
부산광역시 수영동 451-3,망미,0.497791135596871
부산광역시 남천동 36-13,금련산,0.12640629704853715
부산광역시 광안동 1265-8,금련산,0.263432424350241
부산광역시 광안동 116-15,수영,0.4547697914320555
부산광역시 광안동 379-12,광안,0.3779602097258236
부산광역시 수영동 452-8,수영,0.3723190705742485
부산광역시 광안동 736-15,광안,0.3031324659615889
부산광역시 광안동 343,금련산,0.2424228963052513
부산광역시 남천동 323,남천,0.27069868921832235
부산광역시 광안동 1077-16,수영,0.07743393835738378
부산광역시 광안동 203-1,금련산,0.3044099747048604
부산광역시 광안동 74-8,수영,0.08517408063164073
부산광역시 광안동 142-6,광안,0.09030418693635117
부산광역시 남천동 44-15,금련산,0.15114810548625537
부산광역시 광안동 1070-10,수영,0.25752367758579375
부산광역시 수영동 460-6,망미,0.2721062840466507
부산광역시 광안동 116-22,수영,0.4410438984198533
부산광역시 망미동 802-3,망미,0.32032666950307714
부산광역시 남천동 36-15,금련산,0.10371687660103361
부산광역시 광안동 1070-20,수영,0.22750361794730978
부산광역시 광안동 738-4,광안,0.23069710339061636
부산광역시 광안동 51-3,수영,0.1658566788752573
부산광역시 남천동 10-14,남천,0.32543036713561113
부산광역시 광안동 691-10,수영,0.28158717288807633
부산광역시 수영동 445-3,수영,0.2603640927455483
부산광역시 광안동 380-29,금련산,0.2440894485152305
부산광역시 광안동 372-13,금련산,0.29148671509369345
부산광역시 광안동 190-19,금련산,0.22396277861708566
부산광역시 수영동 552,망미,0.344592167457901
부산광역시 광안동 1070-2,수영,0.24033075093951264
부산광역시 광안동 377-18,금련산,0.38817979300391836
부산광역시 광안동 377-18,광안,0.48575118273187473
부산광역시 광안동 744-18,광안,0.13657300661515123
부산광역시 남천동 7-13,금련산,0.44947051505128294
부산광역시 광안동 570-14,광안,0.4237517495073004
부산광역시 남천동 26-7,금련산,0.1921687620277098
부산광역시 남천동 35-9,금련산,0.20170021841139807
부산광역시 광안동 1077-18,수영,0.08878609978511999
부산광역시 광안동 379-30,금련산,0.47451694963229085
부산광역시 광안동 379-30,광안,0.39849393618605605
부산광역시 민락동 765,민락,0.297388218676514
부산광역시 광안동 1330,광안,0.34420898678014156
부산광역시 광안동 548-4,광안,0.26696901927221434
부산광역시 망미동 802-4,망미,0.29764835075036733
부산광역시 광안동 1265-1,금련산,0.3048706405977392
부산광역시 광안동 567-31,광안,0.17519983524988553
부산광역시 남천동 54-3,남천,0.4782310981271769
부산광역시 남천동 54-3,금련산,0.4606537007607248
부산광역시 광안동 567-12,광안,0.1723430461951829
부산광역시 광안동 377-14,금련산,0.4176634122840967
부산광역시 광안동 377-14,광안,0.4562656813722654
부산광역시 광안동 662-1,수영,0.3650900264601287
부산광역시 광안동 188-2,금련산,0.15639681340520667
부산광역시 광안동 50-2,수영,0.2884236186490672
부산광역시 광안동 50-2,민락,0.3817104139741227
부산광역시 망미동 877-5,배산,0.37875613219539067
부산광역시 수영동 445-4,수영,0.2782402248459655
부산광역시 광안동 380-63,금련산,0.40511160669905455
부산광역시 광안동 380-63,광안,0.4759821746519526
부산광역시 광안동 298-22,금련산,0.181951558376401
부산광역시 광안동 373-128,금련산,0.2803749626603592
부산광역시 광안동 774-8,광안,0.20747191517768765
부산광역시 남천동 69-14,남천,0.14161155825916535
부산광역시 남천동 72-4,남천,0.20515074986949208
부산광역시 광안동 744-12,광안,0.08880303227973782
부산광역시 광안동 688-23,수영,0.206050845193013
부산광역시 광안동 142-12,광안,0.07208067275601826
부산광역시 망미동 404-15,망미,0.36180022330696504
부산광역시 광안동 1070-6,수영,0.18681348774229828
부산광역시 광안동 99-1,수영,0.2751661744574806
부산광역시 광안동 733-1,광안,0.37198124760828505
부산광역시 모라동 1357,모라,0.3495638636531261
부산광역시 모라동 334,모라,0.4364640940611533
부산광역시 모라동 409-13,모라,0.47801095121006415
부산광역시 모라동 1341,모라,0.449951089611877
부산광역시 모라동 1366-1,모덕,0.336437496736316
부산광역시 모라동 991,모라,0.05943453160510467
부산광역시 모라동 991-2,모라,0.04683637931364718
부산광역시 덕포동 761-1,모덕,0.3493644131009832
부산광역시 덕포동 386-1,덕포,0.2803748490808692
부산광역시 덕포동 762,모덕,0.4394845342471876
부산광역시 괘법동 532-4,괘법르네시떼,0.2415014285712859
부산광역시 괘법동 532-4,사상,0.4494425214947315
부산광역시 괘법동 273-4,사상,0.3288952736133945
부산광역시 괘법동 273-4,사상,0.32224231051678265
부산광역시 감전동 330,감전,0.3700393696788777
부산광역시 주례동 10-21,냉정,0.4048297118139865
부산광역시 주례동 316,주례,0.3338332402666099
부산광역시 주례동 10-4,냉정,0.3293019117332276
부산광역시 주례동 239,냉정,0.36651296299081304
부산광역시 주례동 55-139,냉정,0.23669483126415855
부산광역시 주례동 595-4,주례,0.3440432866326032
부산광역시 주례동 1010-3,감전,0.4334817573789353
부산광역시 주례동 3-16,냉정,0.4817813662596095
부산광역시 주례동 3-16,개금,0.46243411440515086
부산광역시 주례동 506,주례,0.11320884121326336
부산광역시 주례동 336,주례,0.2002146509948677
부산광역시 주례동 317,주례,0.3283390937722225
부산광역시 주례동 595,주례,0.19196127937050494
부산광역시 모라동 648-1,모라,0.23507643472934822
부산광역시 모라동 314,모라,0.4776004078708222
부산광역시 덕포동 386-3,덕포,0.3347087645099162
부산광역시 덕포동 198,덕포,0.3192685496503513
부산광역시 괘법동 519-1,괘법르네시떼,0.4145200051489706
부산광역시 주례동 286,주례,0.4657419865571366
부산광역시 모라동 655-7,모라,0.26325735020360935
부산광역시 괘법동 526-44,사상,0.32794196894270905
부산광역시 괘법동 526-44,사상,0.26597621772499525
부산광역시 괘법동 553-4,사상,0.20680534566204692
부산광역시 괘법동 553-4,사상,0.2586324340217477
부산광역시 주례동 122,주례,0.32689441208552433
부산광역시 주례동 213-7,냉정,0.2781256959732867
부산광역시 주례동 305,주례,0.42846951813888484
부산광역시 주례동 54-3,냉정,0.3096061154699164
부산광역시 주례동 54-3,개금,0.48213517598000855
부산광역시 주례동 519-6,주례,0.27095930865907014
부산광역시 괘법동 524-13,괘법르네시떼,0.4792224497759688
부산광역시 괘법동 524-13,사상,0.4907231016947002
부산광역시 괘법동 524-46,괘법르네시떼,0.4962896151884452
부산광역시 괘법동 524-46,사상,0.48727195651428834
부산광역시 괘법동 551-33,사상,0.2903179953348415
부산광역시 괘법동 551-33,사상,0.36697537586413465
부산광역시 괘법동 524-14,괘법르네시떼,0.4663674209121417
부산광역시 주례동 152-20,냉정,0.17990881347008805
부산광역시 덕포동 404-8,덕포,0.06613249368017
부산광역시 모라동 656-3,모라,0.3628301368714529
부산광역시 덕포동 191-2,덕포,0.42568791250218657
부산광역시 괘법동 480-9,사상,0.2195434025865882
부산광역시 괘법동 480-9,사상,0.3257357777727708
부산광역시 모라동 702-4,모라,0.43900344261386753
부산광역시 주례동 55-4,냉정,0.2825629330203953
부산광역시 주례동 10-26,냉정,0.21505445570795792
부산광역시 덕포동 213-1,덕포,0.40657235633971933
부산광역시 감전동 272-1,감전,0.18928442646063987
부산광역시 모라동 647-7,모라,0.15530628618614528
부산광역시 괘법동 550-16,사상,0.21551526586677847
부산광역시 괘법동 550-16,사상,0.2869702957940152
부산광역시 감전동 252-1,감전,0.28662340317967544
부산광역시 괘법동 161,사상,0.4327780794680352
부산광역시 주례동 1162-52,주례,0.12163473917689357
부산광역시 괘법동 541-1,사상,0.2106913607470897
부산광역시 괘법동 541-1,사상,0.2892739267086858
부산광역시 주례동 92-2,냉정,0.3067789611376174
부산광역시 괘법동 543-9,사상,0.17368337621628138
부산광역시 괘법동 543-9,사상,0.2802262869386277
부산광역시 괘법동 524-37,괘법르네시떼,0.4617280670284287
부산광역시 괘법동 524-37,사상,0.4906099720670893
부산광역시 괘법동 551-11,사상,0.2658118443472013
부산광역시 괘법동 551-11,사상,0.35439057764118054
부산광역시 감전동 262-1,감전,0.20207426836903788
부산광역시 주례동 1231-12,주례,0.0953089004340407
부산광역시 주례동 630,주례,0.4621114220095218
부산광역시 괘법동 481-2,사상,0.22813060185187664
부산광역시 괘법동 481-2,사상,0.33209225154539135
부산광역시 주례동 1231-30,주례,0.12952198642162852
부산광역시 괘법동 552-18,사상,0.36434851640029886
부산광역시 괘법동 552-18,사상,0.41521086346205216
부산광역시 괘법동 583-2,사상,0.4913593789546637
부산광역시 괘법동 549-6,사상,0.16810162441094417
부산광역시 괘법동 549-6,사상,0.26355303868708585
부산광역시 괘법동 524-15,괘법르네시떼,0.4384014449528134
부산광역시 괘법동 548-7,사상,0.12708253242719994
부산광역시 괘법동 548-7,사상,0.21720268789842873
부산광역시 주례동 221-1,냉정,0.41534911736580593
부산광역시 괘법동 547-15,사상,0.1188757064510636
부산광역시 괘법동 547-15,사상,0.17516490682304087
부산광역시 괘법동 525-25,괘법르네시떼,0.495299354759115
부산광역시 괘법동 525-25,사상,0.4365018394272563
부산광역시 괘법동 525-25,사상,0.3809629022946881
